word,type,note,url,sefaria_ref
τάραξις,Greek,"Jastrow’s explanation is Greek τάραξιν, accusative of τάραξις “confusion”. [Maimonides (Commentary to Middot",https://chavrutai.com/yerushalmi/Kilayim/8#4-5,Jerusalem_Talmud_Kilayim.8.4.5
cannabis,Latin,Latin cannabis,https://chavrutai.com/yerushalmi/Kilayim/9#1-1,Jerusalem_Talmud_Kilayim.9.1.1
fibra,Latin,The fibers that might be blown from one bale to the next. Latin fibra,https://chavrutai.com/yerushalmi/Kilayim/9#1-7,Jerusalem_Talmud_Kilayim.9.1.7
form,Latin,"Greek “raw silk”, early Latin form mataxa",https://chavrutai.com/yerushalmi/Kilayim/9#1-8,Jerusalem_Talmud_Kilayim.9.1.8
σπόγγος,Greek,"The סַפָּג is the bath attendant using the סְפוֹג, Greek σπόγγος “sponge”.",https://chavrutai.com/yerushalmi/Kilayim/9#2-1,Jerusalem_Talmud_Kilayim.9.2.1
θήκη,Greek,Greek θήκη. R. Jonathan follows the text of our Mishnah that scroll wraps are not subject to kilaim,https://chavrutai.com/yerushalmi/Kilayim/9#2-5,Jerusalem_Talmud_Kilayim.9.2.5
natatorius,Latin,"In Mo'ed Qatan 3:2 (fol. 82a) the reading is אנטינייא. One might derive the word from Syrian Arabic نطا נטא ""to be wet""; the meaning would be wet towels. Another possible derivation is from Latin natatorius",https://chavrutai.com/yerushalmi/Kilayim/9#2-6,Jerusalem_Talmud_Kilayim.9.2.6
ῥόδινος,Greek,"In the parallel Ketubot 12:3 (fol.35a), בורידיקא. This cannot mean “pink” since “rose colored” in the Yerushalmi is ורדינון, Greek ῥόδινος. Since יריר means pus, יריריקא is taken to mean “pus colored”.",https://chavrutai.com/yerushalmi/Kilayim/9#3-4,Jerusalem_Talmud_Kilayim.9.3.4
στροβιλᾶς,Greek,"A Tanna of the fourth generation, reputed to speak Latin like a Roman. Late Hellenistic Greek στροβιλᾶς, ᾶ, ὁ “dealer in pine cones” but, since pine cones were used in pagan worship, it might be better to derive the name from Greek ἀστραβηλάτης, ου, ὁ “muleteer”.",https://chavrutai.com/yerushalmi/Kilayim/9#3-14,Jerusalem_Talmud_Kilayim.9.3.14
ᾶ,Greek,"A Tanna of the fourth generation, reputed to speak Latin like a Roman. Late Hellenistic Greek στροβιλᾶς, ᾶ, ὁ “dealer in pine cones” but, since pine cones were used in pagan worship, it might be better to derive the name from Greek ἀστραβηλάτης, ου, ὁ “muleteer”.",https://chavrutai.com/yerushalmi/Kilayim/9#3-14,Jerusalem_Talmud_Kilayim.9.3.14
ὁ,Greek,"A Tanna of the fourth generation, reputed to speak Latin like a Roman. Late Hellenistic Greek στροβιλᾶς, ᾶ, ὁ “dealer in pine cones” but, since pine cones were used in pagan worship, it might be better to derive the name from Greek ἀστραβηλάτης, ου, ὁ “muleteer”.",https://chavrutai.com/yerushalmi/Kilayim/9#3-14,Jerusalem_Talmud_Kilayim.9.3.14
ἀστραβηλάτης,Greek,"A Tanna of the fourth generation, reputed to speak Latin like a Roman. Late Hellenistic Greek στροβιλᾶς, ᾶ, ὁ “dealer in pine cones” but, since pine cones were used in pagan worship, it might be better to derive the name from Greek ἀστραβηλάτης, ου, ὁ “muleteer”.",https://chavrutai.com/yerushalmi/Kilayim/9#3-14,Jerusalem_Talmud_Kilayim.9.3.14
ου,Greek,"A Tanna of the fourth generation, reputed to speak Latin like a Roman. Late Hellenistic Greek στροβιλᾶς, ᾶ, ὁ “dealer in pine cones” but, since pine cones were used in pagan worship, it might be better to derive the name from Greek ἀστραβηλάτης, ου, ὁ “muleteer”.",https://chavrutai.com/yerushalmi/Kilayim/9#3-14,Jerusalem_Talmud_Kilayim.9.3.14
like,Latin,"A Tanna of the fourth generation, reputed to speak Latin like a Roman. Late Hellenistic Greek στροβιλᾶς, ᾶ, ὁ “dealer in pine cones” but, since pine cones were used in pagan worship, it might be better to derive the name from Greek ἀστραβηλάτης, ου, ὁ “muleteer”.",https://chavrutai.com/yerushalmi/Kilayim/9#3-14,Jerusalem_Talmud_Kilayim.9.3.14
πῖλος,Greek,"Mishnah readings פונון, פיבון and Rome ms. פיטין. The common explanation is from Greek πῖλος, ὁ, “felt (as lining of helmets, shoes, etc.); felt cloth”, but felt is commonly called לבד in Mishnah and Tosephta; the Halakhah defines these “shoes” as socks.",https://chavrutai.com/yerushalmi/Kilayim/9#4-1,Jerusalem_Talmud_Kilayim.9.4.1
ὁ,Greek,"Mishnah readings פונון, פיבון and Rome ms. פיטין. The common explanation is from Greek πῖλος, ὁ, “felt (as lining of helmets, shoes, etc.); felt cloth”, but felt is commonly called לבד in Mishnah and Tosephta; the Halakhah defines these “shoes” as socks.",https://chavrutai.com/yerushalmi/Kilayim/9#4-1,Jerusalem_Talmud_Kilayim.9.4.1
birrus,Latin,Latin birrus,https://chavrutai.com/yerushalmi/Kilayim/9#4-2,Jerusalem_Talmud_Kilayim.9.4.2
δουλαμά,Greek,"The Rome ms. has דלמא but this is the Rome scribe’s usual style for the rhetorical דֵילֹמָא. The dictionaries explain the word from from Byzantine δουλαμά “loose garment, wrapping garment”; this would fit the context but H. L. Fleischer has shown that δουλαμά is derived from Turkish dolamak",https://chavrutai.com/yerushalmi/Kilayim/9#4-2,Jerusalem_Talmud_Kilayim.9.4.2
ἐφυφή,Greek,"This meaning of פיף is attested to by all Gaonic sources and the commentaries dependent on them; cf. Note 28. Musaphia’s derivation from the Greek (derived from R. Simson’s interpretation of פיף as “fringes”) ἐφυφή “woof” and accepted by the dictionaries makes no sense, as recognized by I. Löw.",https://chavrutai.com/yerushalmi/Kilayim/9#5-1,Jerusalem_Talmud_Kilayim.9.5.1
splenium,Latin,Latin splenium,https://chavrutai.com/yerushalmi/Kilayim/9#6-6,Jerusalem_Talmud_Kilayim.9.6.6
parum,Latin,Latin parum,https://chavrutai.com/yerushalmi/Sheviit/1#3-2,Jerusalem_Talmud_Sheviit.1.3.2
form,Greek,"An Amora of the second generation, usually associated with R. Eleazar. He is the only Amora whose patronymic is given in Greek form (A B’s instead of the usual A son of B.)",https://chavrutai.com/yerushalmi/Sheviit/2#5-6,Jerusalem_Talmud_Sheviit.2.5.6
Zeus,Greek,"An unirrigated field that must be watered by hand if used for vegetables. The term seems to be taken from pagan neighbors since Ba‘al is the Semitic rain god, equivalent of the Greek Zeus. The Tosephta (Note 83) makes it explicit that the first rule speaks of fields irrigated by a permanent installation.",https://chavrutai.com/yerushalmi/Sheviit/2#6-1,Jerusalem_Talmud_Sheviit.2.6.1
γύψος,Greek,"Greek γύψος. If the banks of a water canal are of stone or mortar, it is obviously not an agricultural construction.",https://chavrutai.com/yerushalmi/Sheviit/3#2-5,Jerusalem_Talmud_Sheviit.3.2.5
heus,Latin,Latin heus tu,https://chavrutai.com/yerushalmi/Sheviit/4#2-3,Jerusalem_Talmud_Sheviit.4.2.3
ζημία,Greek,"Greek ζημία, ἥ.",https://chavrutai.com/yerushalmi/Sheviit/4#3-3,Jerusalem_Talmud_Sheviit.4.3.3
ἥ,Greek,"Greek ζημία, ἥ.",https://chavrutai.com/yerushalmi/Sheviit/4#3-3,Jerusalem_Talmud_Sheviit.4.3.3
μάλαγμα,Greek,"Greek μάλαγμα, cf. Berakhot",https://chavrutai.com/yerushalmi/Sheviit/4#6-4,Jerusalem_Talmud_Sheviit.4.6.4
ἔλευσις,Greek,"Cf. Greek ἔλευσις, -εως, ἡ, “coming, arrival”.",https://chavrutai.com/yerushalmi/Sheviit/4#7-4,Jerusalem_Talmud_Sheviit.4.7.4
εως,Greek,"Cf. Greek ἔλευσις, -εως, ἡ, “coming, arrival”.",https://chavrutai.com/yerushalmi/Sheviit/4#7-4,Jerusalem_Talmud_Sheviit.4.7.4
ἡ,Greek,"Cf. Greek ἔλευσις, -εως, ἡ, “coming, arrival”.",https://chavrutai.com/yerushalmi/Sheviit/4#7-4,Jerusalem_Talmud_Sheviit.4.7.4
πετραῖος,Greek,"Greek adj. πετραῖος, α, ον, Latin petraeus, a, um, “stony, of stone”.",https://chavrutai.com/yerushalmi/Sheviit/5#1-2,Jerusalem_Talmud_Sheviit.5.1.2
ον,Greek,"Greek adj. πετραῖος, α, ον, Latin petraeus, a, um, “stony, of stone”.",https://chavrutai.com/yerushalmi/Sheviit/5#1-2,Jerusalem_Talmud_Sheviit.5.1.2
adj,Greek,"Greek adj. πετραῖος, α, ον, Latin petraeus, a, um, “stony, of stone”.",https://chavrutai.com/yerushalmi/Sheviit/5#1-2,Jerusalem_Talmud_Sheviit.5.1.2
petraeus,Latin,"Greek adj. πετραῖος, α, ον, Latin petraeus, a, um, “stony, of stone”.",https://chavrutai.com/yerushalmi/Sheviit/5#1-2,Jerusalem_Talmud_Sheviit.5.1.2
πέτρα,Greek,Greek πέτρα “rock”.,https://chavrutai.com/yerushalmi/Sheviit/5#2-10,Jerusalem_Talmud_Sheviit.5.2.10
corbis,Latin,"According to Maimonides, נפה is a sieve for flour and כברה (“braided from twigs”) is a sieve for seeds, but the Halakhah shows that נפה is coarse and כברה fine (the Arabic כִּרבִּיל given by Maimonides for כברה denotes a fine sieve). The root verbs are כבר “to sift” and נוף “to move to and fro”. [Cf. also Latin corbis",https://chavrutai.com/yerushalmi/Sheviit/5#4-1,Jerusalem_Talmud_Sheviit.5.4.1
baccar,Latin,Latin baccar,https://chavrutai.com/yerushalmi/Sheviit/7#1-1,Jerusalem_Talmud_Sheviit.7.1.1
citratus,Latin,Latin citratus,https://chavrutai.com/yerushalmi/Sheviit/7#1-5,Jerusalem_Talmud_Sheviit.7.1.5
myrtites,Latin,Cf. Latin myrtites,https://chavrutai.com/yerushalmi/Sheviit/7#1-5,Jerusalem_Talmud_Sheviit.7.1.5
ῥοδόμυρον,Greek,"No reasonable explanation of this word has been offered; Musaphia conjectures Greek ῥοδόμυρον, ῥόδινον μύρον “rose ointment.” {Kohout thinks of absinth, Farsi درمنة darmneh",https://chavrutai.com/yerushalmi/Sheviit/7#1-5,Jerusalem_Talmud_Sheviit.7.1.5
ῥόδινον,Greek,"No reasonable explanation of this word has been offered; Musaphia conjectures Greek ῥοδόμυρον, ῥόδινον μύρον “rose ointment.” {Kohout thinks of absinth, Farsi درمنة darmneh",https://chavrutai.com/yerushalmi/Sheviit/7#1-5,Jerusalem_Talmud_Sheviit.7.1.5
μύρον,Greek,"No reasonable explanation of this word has been offered; Musaphia conjectures Greek ῥοδόμυρον, ῥόδινον μύρον “rose ointment.” {Kohout thinks of absinth, Farsi درمنة darmneh",https://chavrutai.com/yerushalmi/Sheviit/7#1-5,Jerusalem_Talmud_Sheviit.7.1.5
ὑδρόμηλον,Greek,"The Venice print has אידרוטירון but the Leyden ms. אידרומירון as already conjectured by most Hebrew lexicographers. Kohout notes that the closest word is ὑδρόμηλον, τό “drink of water and μηλόμηλι, honey flavored with quinces”. He conjectures that it should be *ὑδρόμυρρον for “myrrh water” but notes that this word is not found in the dictionaries. {Cf. Greek ὑγρόμυρον “liquid ointment” (E. G.)}",https://chavrutai.com/yerushalmi/Sheviit/7#1-5,Jerusalem_Talmud_Sheviit.7.1.5
τό,Greek,"The Venice print has אידרוטירון but the Leyden ms. אידרומירון as already conjectured by most Hebrew lexicographers. Kohout notes that the closest word is ὑδρόμηλον, τό “drink of water and μηλόμηλι, honey flavored with quinces”. He conjectures that it should be *ὑδρόμυρρον for “myrrh water” but notes that this word is not found in the dictionaries. {Cf. Greek ὑγρόμυρον “liquid ointment” (E. G.)}",https://chavrutai.com/yerushalmi/Sheviit/7#1-5,Jerusalem_Talmud_Sheviit.7.1.5
μηλόμηλι,Greek,"The Venice print has אידרוטירון but the Leyden ms. אידרומירון as already conjectured by most Hebrew lexicographers. Kohout notes that the closest word is ὑδρόμηλον, τό “drink of water and μηλόμηλι, honey flavored with quinces”. He conjectures that it should be *ὑδρόμυρρον for “myrrh water” but notes that this word is not found in the dictionaries. {Cf. Greek ὑγρόμυρον “liquid ointment” (E. G.)}",https://chavrutai.com/yerushalmi/Sheviit/7#1-5,Jerusalem_Talmud_Sheviit.7.1.5
ὑδρόμυρρον,Greek,"The Venice print has אידרוטירון but the Leyden ms. אידרומירון as already conjectured by most Hebrew lexicographers. Kohout notes that the closest word is ὑδρόμηλον, τό “drink of water and μηλόμηλι, honey flavored with quinces”. He conjectures that it should be *ὑδρόμυρρον for “myrrh water” but notes that this word is not found in the dictionaries. {Cf. Greek ὑγρόμυρον “liquid ointment” (E. G.)}",https://chavrutai.com/yerushalmi/Sheviit/7#1-5,Jerusalem_Talmud_Sheviit.7.1.5
ὑγρόμυρον,Greek,"The Venice print has אידרוטירון but the Leyden ms. אידרומירון as already conjectured by most Hebrew lexicographers. Kohout notes that the closest word is ὑδρόμηλον, τό “drink of water and μηλόμηλι, honey flavored with quinces”. He conjectures that it should be *ὑδρόμυρρον for “myrrh water” but notes that this word is not found in the dictionaries. {Cf. Greek ὑγρόμυρον “liquid ointment” (E. G.)}",https://chavrutai.com/yerushalmi/Sheviit/7#1-5,Jerusalem_Talmud_Sheviit.7.1.5
